img_path,seq
data/NER_data/twitter2015_images/1417047.jpg,a man in a red shirt is holding a baseball bat
data/NER_data/twitter2015_images/141747.jpg,a couple of people on a field playing soccer
data/NER_data/twitter2015_images/1417638.jpg,a close up of a person with a tie on
data/NER_data/twitter2015_images/141788.jpg,a man is standing on a street sign
data/NER_data/twitter2015_images/1418172.jpg,a black and white photo of a cat
data/NER_data/twitter2015_images/14187.jpg,a large pizza that is sitting on a table
data/NER_data/twitter2015_images/1418707.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/1419091.jpg,a woman with a beard is holding a teddy bear
data/NER_data/twitter2015_images/141950.jpg,a close up of a sign on a wall
data/NER_data/twitter2015_images/1419529.jpg,a close up of a person holding a sign
data/NER_data/twitter2015_images/14197.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/1420051.jpg,a baseball player holding a ball in his hand
data/NER_data/twitter2015_images/14203.jpg,a man holding a baseball bat in front of a crowd
data/NER_data/twitter2015_images/14204.jpg,an image of a man playing with a frisbee
data/NER_data/twitter2015_images/1420401.jpg,a close up of a plate of food on a table
data/NER_data/twitter2015_images/14205.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/1422059.jpg,a man wearing glasses and a hat and glasses
data/NER_data/twitter2015_images/14221.jpg,a man wearing a hat and glasses
data/NER_data/twitter2015_images/142215.jpg,a close up of a person wearing a suit and tie
data/NER_data/twitter2015_images/1422180.jpg,a group of boats floating on top of a body of water
data/NER_data/twitter2015_images/1422199.jpg,a couple of people that are sitting on some rocks
data/NER_data/twitter2015_images/1422611.jpg,a man is sitting on the ground in front of a building
data/NER_data/twitter2015_images/14227.jpg,a picture of a man in a suit and tie
data/NER_data/twitter2015_images/142287.jpg,a man and woman standing next to each other
data/NER_data/twitter2015_images/142594.jpg,a close up of a person wearing a hat and a hat
data/NER_data/twitter2015_images/14288.jpg,a close up of a kite flying in the sky
data/NER_data/twitter2015_images/14290.jpg,a stuffed animal is sitting in front of a mirror
data/NER_data/twitter2015_images/14298.jpg,a man wearing a suit and tie
data/NER_data/twitter2015_images/14302.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/1430267.jpg,a close up of a cake on a plate
data/NER_data/twitter2015_images/1430359.jpg,a woman in a red shirt is sitting on a couch
data/NER_data/twitter2015_images/1430473.jpg,a woman sitting on a bench next to a street sign
data/NER_data/twitter2015_images/14315.jpg,a picture of a building with a clock on it
data/NER_data/twitter2015_images/1431738.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/1432071.jpg,a poster of the <unk> of a <unk>
data/NER_data/twitter2015_images/143256.jpg,a poster of the <unk> of a <unk>
data/NER_data/twitter2015_images/143280.jpg,a close up of a person wearing a pink shirt
data/NER_data/twitter2015_images/1433003.jpg,a man with a beard and a red tie
data/NER_data/twitter2015_images/1433905.jpg,a man is standing outside of a stone building
data/NER_data/twitter2015_images/1433977.jpg,a picture of a man with a tie on
data/NER_data/twitter2015_images/1434250.jpg,a close up of a street sign on a black background
data/NER_data/twitter2015_images/14345.jpg,a black and white photo of a black and white photo of a motorcycle
data/NER_data/twitter2015_images/1434909.jpg,a man is sitting in front of a cake
data/NER_data/twitter2015_images/14352.jpg,a close up of a man wearing a hat
data/NER_data/twitter2015_images/1435661.jpg,an airplane that is sitting on a runway
data/NER_data/twitter2015_images/1435671.jpg,a man in a red jacket is standing in the back of a truck
data/NER_data/twitter2015_images/1435983.jpg,a man is walking down the street in the rain
data/NER_data/twitter2015_images/1436101.jpg,a picture of a man in a suit case
data/NER_data/twitter2015_images/14383.jpg,a close up of a street sign on a building
data/NER_data/twitter2015_images/1438507.jpg,a woman in a white dress holding a red umbrella
data/NER_data/twitter2015_images/1438554.jpg,a train on a train track with trees in the background
data/NER_data/twitter2015_images/14388.jpg,a page of a picture of a <unk>
data/NER_data/twitter2015_images/1439157.jpg,a couple of people standing in front of a building
data/NER_data/twitter2015_images/1439395.jpg,a man wearing a tie is holding a pair of scissors
data/NER_data/twitter2015_images/1439611.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/1439821.jpg,a man standing in a field next to a sign
data/NER_data/twitter2015_images/1439969.jpg,a black cat is standing in front of a house
data/NER_data/twitter2015_images/1441282.jpg,a man wearing a hat is holding a baseball bat
data/NER_data/twitter2015_images/1441834.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/1442043.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2015_images/144309.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2015_images/1443240.jpg,a couple of people sitting on a bench
data/NER_data/twitter2015_images/1443312.jpg,a man is standing next to a bicycle
data/NER_data/twitter2015_images/14439.jpg,a close up of a black and white background
data/NER_data/twitter2015_images/14442.jpg,a man is sitting in front of a wall
data/NER_data/twitter2015_images/1444271.jpg,a black and white photo of a man on a horse
data/NER_data/twitter2015_images/14444.jpg,a man is standing in front of a wall
data/NER_data/twitter2015_images/1444667.jpg,a man in a blue shirt and a blue shirt
data/NER_data/twitter2015_images/1446292.jpg,a woman is smiling and holding a cell phone
data/NER_data/twitter2015_images/144639.jpg,a group of teddy bears sitting on the side of a building
data/NER_data/twitter2015_images/1447416.jpg,a close up of a clock on a blue sky
data/NER_data/twitter2015_images/14475.jpg,a man sitting in front of a laptop computer
data/NER_data/twitter2015_images/14478.jpg,a picture of a man in a suit case
data/NER_data/twitter2015_images/14481.jpg,a view of a city skyline at night time
data/NER_data/twitter2015_images/1448449.jpg,a display of different types of cell phones
data/NER_data/twitter2015_images/1448547.jpg,a street with cars and a horse drawn carriage
data/NER_data/twitter2015_images/1449502.jpg,a close up of a red tie on a wooden surface
data/NER_data/twitter2015_images/144955.jpg,a man with a beard and a tie
data/NER_data/twitter2015_images/1450514.jpg,a close up of a plate of food on a table
data/NER_data/twitter2015_images/14506.jpg,a person with a blue shirt and a black backpack
data/NER_data/twitter2015_images/1450603.jpg,a man standing on top of a grass covered field
data/NER_data/twitter2015_images/1450627.jpg,a group of people standing in a room
data/NER_data/twitter2015_images/1450983.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2015_images/145105.jpg,a man laying on top of a sandy beach
data/NER_data/twitter2015_images/1451345.jpg,a man wearing a hat and a tie
data/NER_data/twitter2015_images/1451395.jpg,a man is standing in front of a car
data/NER_data/twitter2015_images/1451409.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/14515.jpg,a black and white photo of a clock tower
data/NER_data/twitter2015_images/1451560.jpg,a black and white photo of a bench
data/NER_data/twitter2015_images/1451603.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/1451788.jpg,a picture of a man wearing a tie
data/NER_data/twitter2015_images/14520.jpg,a city street with traffic lights and signs
data/NER_data/twitter2015_images/1452422.jpg,a man in a hat is holding a dog
data/NER_data/twitter2015_images/1453145.jpg,a poster of a magazine with a man sitting on a horse
data/NER_data/twitter2015_images/1454058.jpg,a tree in a grassy area with a tree in the background
data/NER_data/twitter2015_images/14550.jpg,a close up of a bunch of birds
data/NER_data/twitter2015_images/1456829.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/14575.jpg,a black and white photo of a cat sleeping on a blanket
data/NER_data/twitter2015_images/1457605.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/14581.jpg,a group of people standing around a table
data/NER_data/twitter2015_images/1458541.jpg,a man in a dark suit and tie
data/NER_data/twitter2015_images/14593.jpg,a man is holding a baseball bat in his hand
data/NER_data/twitter2015_images/1459831.jpg,a close up of a person wearing a white shirt and black pants
data/NER_data/twitter2015_images/1459873.jpg,a woman in a pink dress holding a pink flower
data/NER_data/twitter2015_images/14603.jpg,a picture of a sign that says <unk>
data/NER_data/twitter2015_images/1461308.jpg,a man wearing a hat and a tie
data/NER_data/twitter2015_images/146132.jpg,a person is standing on the shore of a river
data/NER_data/twitter2015_images/146171.jpg,a parking lot with a street sign on it
data/NER_data/twitter2015_images/146207.jpg,a row of motorcycles parked in a parking lot
data/NER_data/twitter2015_images/146252.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/1462633.jpg,a sign that is on the side of a building
data/NER_data/twitter2015_images/1462751.jpg,a large brown dog laying on top of a grass covered field
data/NER_data/twitter2015_images/14628.jpg,a person laying on a bed in front of a television
data/NER_data/twitter2015_images/146390.jpg,a sign that says no parking signs
data/NER_data/twitter2015_images/1463970.jpg,a man is standing in front of a window
data/NER_data/twitter2015_images/146401.jpg,a black and white photo of a man and woman
data/NER_data/twitter2015_images/1464226.jpg,a woman standing in front of a window
data/NER_data/twitter2015_images/1464470.jpg,a man standing in front of a white toilet
data/NER_data/twitter2015_images/1464690.jpg,a close up of a person wearing a hat and a tie
data/NER_data/twitter2015_images/14647.jpg,a close up of a person holding a baseball bat
data/NER_data/twitter2015_images/1464952.jpg,a close up of a person holding a toothbrush
data/NER_data/twitter2015_images/1465103.jpg,a black and white photo of a man
data/NER_data/twitter2015_images/14656.jpg,a man is looking at the camera in a bathroom
data/NER_data/twitter2015_images/1466039.jpg,a poster of a man and a woman
data/NER_data/twitter2015_images/1466127.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/14665.jpg,a close up of a cell phone sitting on a car
data/NER_data/twitter2015_images/1466696.jpg,a close up of a toothbrush with a face on it
data/NER_data/twitter2015_images/146720.jpg,a man wearing a hat and holding a pair of scissors
data/NER_data/twitter2015_images/1467534.jpg,the sun is shining down on a fire hydrant
data/NER_data/twitter2015_images/1467787.jpg,a poster of a man on a surfboard
data/NER_data/twitter2015_images/1468556.jpg,a man is sitting in front of a sign
data/NER_data/twitter2015_images/1468812.jpg,a table that has a lot of food on it
data/NER_data/twitter2015_images/1468846.jpg,a man in a tie is standing by a window
data/NER_data/twitter2015_images/14689.jpg,a picture of a man in a suit and tie
data/NER_data/twitter2015_images/14690.jpg,a close up of a sign that reads <unk> <unk>
data/NER_data/twitter2015_images/1469049.jpg,a close up of a person in a pink dress
data/NER_data/twitter2015_images/1469624.jpg,a couple of people are standing in a room
data/NER_data/twitter2015_images/1470351.jpg,an old building with a lot of snow in it
data/NER_data/twitter2015_images/1470375.jpg,a person on a boat in the water
data/NER_data/twitter2015_images/1470636.jpg,a black and white photo of a cat sleeping
